id,symbol,price_at_decision,drop_percent,recommendation,status,timestamp,company_name,pe_ratio,market_cap,sector,region,is_earnings_drop,earnings_date,ai_score,deep_research_verdict,deep_research_risk,deep_research_catalyst,deep_research_knife_catch,deep_research_score,git_version,entry_price_low,entry_price_high,stop_loss,take_profit_1,take_profit_2,pre_drop_price,upside_percent,downside_risk_percent,risk_reward_ratio,drop_type,conviction,entry_trigger,reassess_in_days,sell_price_low,sell_price_high,ceiling_exit,exit_trigger,deep_research_review_verdict,deep_research_action,deep_research_conviction,deep_research_entry_low,deep_research_entry_high,deep_research_stop_loss,deep_research_tp1,deep_research_tp2,deep_research_upside,deep_research_downside,deep_research_rr_ratio,deep_research_drop_type,deep_research_entry_trigger,deep_research_sell_price_low,deep_research_sell_price_high,deep_research_ceiling_exit,deep_research_exit_trigger,reassess_sell_action,reassess_thesis_status,reassess_sell_price_low,reassess_sell_price_high,reassess_ceiling_exit,reassess_updated_stop_loss,reassess_exit_trigger,reassess_timestamp,reassess_reasoning,data_depth,batch_winner,batch_id,gatekeeper_tier,reported_eps,consensus_eps,surprise_pct,earnings_fiscal_quarter,earnings_narrative_flag,decision_date,intent,return_1w,return_2w,return_4w,return_8w,max_roi_4w,max_roi_8w,max_drawdown_4w,recovered,days_to_recover,post_recover_5d,post_recover_10d,post_recover_20d,limit_filled,limit_cost_basis,return_filled_1w,return_filled_2w,return_filled_4w
11,PBF,43.03,-6.821134690342136,AVOID,Not Owned,2026-04-09 01:16:44,PBF Energy Inc.,,5031361236.421827,,America,0,,50.0,,,,,,v0.8.2-5-g9a7f04b,40.26,41.14,37.26,46.18,46.67,46.18,7.32,13.41,0.5,MACRO_SELLOFF,HIGH,N/A — no position recommended.,5.0,46.18,46.67,52.18,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 36250, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 4, ""Alpha Vantage"": 7, ""Benzinga/Massive"": 10, ""Yahoo Finance"": 4}, ""time_range"": {""newest"": ""2026-04-08"", ""oldest"": ""2026-03-11""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-12"", ""transcript_length"": 39833}, ""agents"": {""technical_length"": 4566, ""news_length"": 5420, ""market_sentiment_length"": 2565, ""economics_length"": 5708, ""competitive_length"": 4896, ""seeking_alpha_length"": 107901, ""bull_length"": 5781, ""bear_length"": 5866, ""risk_length"": 5703}, ""metadata"": {""analyzed_at"": ""2026-04-08T19:19:39.992290"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-09,AVOID,-0.009295815288979008,-0.04787354820583026,-0.05670462113437393,,0.0797118076800524,0.0797118076800524,-0.16058566274959876,True,18.0,,,,,,,,
14,SM,28.81,-8.102073365231268,WATCH,Not Owned,2026-04-09 03:37:54,SM Energy Company,5.111509323492362,6867127962.01531,,America,0,,,,,,,,v0.8.2-22-g4da0e76,24.82,25.2,23.5,31.35,33.0,31.35,8.8,18.4,0.5,MACRO_SELLOFF,MODERATE,RSI drops into the 30s and price stabilizes in the $24.80-$25.20 support cluster (aligning with the 50-day SMA and Lower Bollinger Band).,5.0,31.35,33.0,34.3,Price reaches $31.35 resistance or WTI crude breaks below SM's $60/bbl baseline operating assumption.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 24376, ""providers"": {""Yahoo Finance"": 10, ""Market News (Benzinga)"": 5, ""Finnhub"": 3, ""Alpha Vantage"": 8, ""Benzinga/Massive"": 4}, ""time_range"": {""newest"": ""2026-04-08"", ""oldest"": ""2026-02-25""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-26"", ""transcript_length"": 25989}, ""agents"": {""technical_length"": 4429, ""news_length"": 5738, ""market_sentiment_length"": 3191, ""economics_length"": 5030, ""competitive_length"": 5284, ""seeking_alpha_length"": 56101, ""bull_length"": 5351, ""bear_length"": 5140, ""risk_length"": 6441}, ""metadata"": {""analyzed_at"": ""2026-04-08T21:40:58.378328"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-09,NEUTRAL,-0.02533842680645415,0.016660913416429887,0.010065962564030818,,0.09337035751475187,0.09337035751475187,-0.13536966860770183,True,17.0,,,,,,,,
15,ADSK,218.6,-9.16268439642635,BUY,Owned,2026-04-09 18:18:48,"Autodesk, Inc.",41.78533881295996,46124598830.01537,,America,0,,,AVOID,High,Noise,True,30.0,v0.8.2-24-gc8b03dd,200.0,208.5,195.0,234.0,244.46,240.64,15.0,6.5,2.3,MACRO_SELLOFF,HIGH,"Price consolidation above $208.95 with MACD crossover, assuming macro stabilization.",7.0,234.0,244.46,257.56,RSI approaches 60 near 20-day SMA resistance.,OVERRIDDEN,AVOID,HIGH,200.0,208.5,195.0,234.0,244.46,15.0,6.5,2.3,MACRO_SELLOFF,"Price consolidation above $208.95 with MACD crossover, assuming macro stabilization.",234.0,244.46,257.56,RSI approaches 60 near 20-day SMA resistance.,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 28979, ""providers"": {""Finnhub"": 5, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 17, ""Benzinga/Massive"": 3}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2026-01-20""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-26"", ""transcript_length"": 57104}, ""agents"": {""technical_length"": 4420, ""news_length"": 5761, ""market_sentiment_length"": 3099, ""economics_length"": 5296, ""competitive_length"": 4800, ""seeking_alpha_length"": 98474, ""bull_length"": 5730, ""bear_length"": 6432, ""risk_length"": 7265}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:22:11.417037"", ""stock_ticker"": ""UNKNOWN""}}",0,1.0,,,,,,,2026-04-09,ENTER_NOW,0.11235134337652965,0.06120766572524734,0.14839887139127547,,0.16715461751897734,0.16715461751897734,-0.020585516452353018,True,4.0,0.0344726715172765,-0.014415895459828172,,,,,,
16,AONNY,11.255,-9.30701047542304,AVOID,Not Owned,2026-04-09 18:22:31,Aeon Co. Ltd.,129.51668584579977,34272168230.697147,,America,1,2026-04-08,,,,,,,v0.8.2-24-gc8b03dd,11.1,11.25,10.5,11.8,,12.4,4.9,6.7,0.7,EARNINGS_MISS,LOW,N/A — no position recommended.,5.0,11.8,12.0,12.4,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 7, ""total_length_chars"": 12075, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 2}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2025-07-07""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4443, ""news_length"": 4295, ""market_sentiment_length"": 2895, ""economics_length"": 5200, ""competitive_length"": 5813, ""seeking_alpha_length"": 12484, ""bull_length"": 5989, ""bear_length"": 6049, ""risk_length"": 5410}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:25:04.158126"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-09,AVOID,-0.024433625745328532,-0.12572188781982319,-0.1301643747798288,,0.013771643483972331,0.013771643483972331,-0.1896934797370874,False,,,,,,,,,
17,AXON,358.17,-8.520419891196067,AVOID,Not Owned,2026-04-09 18:25:11,"Axon Enterprise, Inc.",234.8501737590978,28796035007.983837,,America,0,,,,,,,,v0.8.2-24-gc8b03dd,355.9,361.76,298.84,389.32,408.44,389.54,9.3,16.1,0.6,ANALYST_DOWNGRADE,HIGH,N/A — structural multiple compression underway.,10.0,389.32,408.44,450.0,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 38986, ""providers"": {""Finnhub"": 7, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 8, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2026-02-26""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-25"", ""transcript_length"": 92573}, ""agents"": {""technical_length"": 4698, ""news_length"": 5651, ""market_sentiment_length"": 2695, ""economics_length"": 5418, ""competitive_length"": 5575, ""seeking_alpha_length"": 75816, ""bull_length"": 5755, ""bear_length"": 5740, ""risk_length"": 6501}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:27:46.834836"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-09,AVOID,0.09746764545401794,0.0962392569127439,0.19186423946292955,,0.2255912031178019,0.2255912031178019,-0.0534941235569004,True,4.0,0.002411858467273619,-0.004077736736599559,,,,,,
18,FROG,42.21,-9.537076725246456,AVOID,Not Owned,2026-04-09 18:27:54,JFrog Ltd.,,5049537082.107801,,America,0,,,,,,,,v0.8.2-24-gc8b03dd,39.25,40.8,34.65,45.0,,46.65,6.6,17.9,0.4,MACRO_SELLOFF,HIGH,N/A — no position recommended.,7.0,45.0,45.8,50.15,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 25819, ""providers"": {""Market News (Benzinga)"": 5, ""Alpha Vantage"": 19, ""Yahoo Finance"": 3, ""Finnhub"": 1, ""Benzinga/Massive"": 2}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2026-02-16""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-12"", ""transcript_length"": 48545}, ""agents"": {""technical_length"": 4532, ""news_length"": 5226, ""market_sentiment_length"": 3117, ""economics_length"": 5373, ""competitive_length"": 5523, ""seeking_alpha_length"": 99318, ""bull_length"": 6466, ""bear_length"": 5454, ""risk_length"": 5415}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:30:45.482351"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-09,AVOID,0.03340438123394373,0.04169630942201194,0.3508647348439628,,0.3698175715428623,0.7071783359060353,-0.026297122148280196,True,8.0,-0.01301515171324597,0.18026033944352418,,,,,,
19,GMVHY,7.19,-8.640406607369755,AVOID,Not Owned,2026-04-09 18:31:21,ENTAIN PLC,,5007135201.133,,America,0,,,,,,,,v0.8.2-24-gc8b03dd,6.85,6.95,6.4,7.76,8.25,7.87,7.9,11.0,0.7,MACRO_SELLOFF,HIGH,Wait for stock to reclaim SMA50 ($7.76) on high volume and install a permanent CEO.,5.0,7.5,7.76,8.25,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 15, ""total_length_chars"": 16069, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 10}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2026-03-26""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4327, ""news_length"": 4289, ""market_sentiment_length"": 3358, ""economics_length"": 5326, ""competitive_length"": 4763, ""seeking_alpha_length"": 83497, ""bull_length"": 6187, ""bear_length"": 5577, ""risk_length"": 6002}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:33:51.951120"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-09,AVOID,0.16063981460762283,0.09735742232066694,-0.0027816305571703864,,0.19749647519850427,0.19749647519850427,-0.027816443516249834,True,4.0,0.020304548869091138,-0.05964470307144848,,,,,,
20,GWRE,125.795,-8.091619785197635,BUY_LIMIT,Owned,2026-04-09 18:33:58,"Guidewire Software, Inc.",57.23417807907548,10649486147.392342,,America,0,,,BUY_LIMIT,High,Structural,True,25.0,v0.8.2-24-gc8b03dd,121.0,124.5,116.5,131.5,135.5,136.87,9.3,6.0,1.55,SECTOR_ROTATION,LOW,"RSI stabilizes above 30 on the hourly chart while price holds the $120.37 to $124.00 support zone, showing algorithmic rejection of lower prices.",7.0,131.5,135.5,144.27,"Price reaches the $131.50-$135.50 resistance zone and hourly stochastic crosses down, or volume dries up on the bounce.",ADJUSTED,BUY_LIMIT,LOW,121.0,124.5,116.5,131.5,135.5,9.3,6.0,1.55,SECTOR_ROTATION,"RSI stabilizes above 30 on the hourly chart while price holds the $120.37 to $124.00 support zone, showing algorithmic rejection of lower prices.",131.5,135.5,144.27,"Price reaches the $131.50-$135.50 resistance zone and hourly stochastic crosses down, or volume dries up on the bounce.",,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 38286, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 5, ""Alpha Vantage"": 10, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2026-01-18""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-03-05"", ""transcript_length"": 62013}, ""agents"": {""technical_length"": 5015, ""news_length"": 5921, ""market_sentiment_length"": 2757, ""economics_length"": 5849, ""competitive_length"": 5002, ""seeking_alpha_length"": 104955, ""bull_length"": 5900, ""bear_length"": 6226, ""risk_length"": 5334}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:36:14.722287"", ""stock_ticker"": ""UNKNOWN""}}",1,1.0,,,,,,,2026-04-09,ENTER_LIMIT,0.1058468191132522,0.04336420366469254,0.10958306634647391,,0.18907748186378381,0.18907748186378381,-0.08128304229242643,True,0.0,0.1191472018904694,0.055913087510933115,0.12292838619589068,True,122.75,0.13327902737557282,0.06924643584521385,0.1371079578904659
21,HUBS,200.555,-7.993852647031831,BUY,Owned,2026-04-09 18:36:21,"HubSpot, Inc.",230.52298850574712,10577377936.844986,,America,0,,,BUY_LIMIT,Extreme,Structural,True,10.0,v0.8.2-24-gc8b03dd,200.55,200.55,0.0,0.0,241.0,217.96,0.0,0.0,0.0,TECHNICAL_BREAKDOWN,LOW,"RSI at 28.13, price below lower Bollinger Band ($211.55) signaling mean-reversion opportunity.",5.0,217.96,241.0,251.44,Take profits as price fills the gap near $217-$240. Exit entirely if the stock fails to hold the $194.50 support level on a daily close.,ADJUSTED,BUY_LIMIT,LOW,200.55,200.55,0.0,0.0,,0.0,0.0,0.0,TECHNICAL_BREAKDOWN,"RSI at 28.13, price below lower Bollinger Band ($211.55) signaling mean-reversion opportunity.",,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 43459, ""providers"": {""Market News (Benzinga)"": 5, ""Alpha Vantage"": 9, ""Yahoo Finance"": 6, ""Finnhub"": 1, ""Benzinga/Massive"": 9}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2026-01-18""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-11"", ""transcript_length"": 53000}, ""agents"": {""technical_length"": 4007, ""news_length"": 5524, ""market_sentiment_length"": 2612, ""economics_length"": 5235, ""competitive_length"": 5802, ""seeking_alpha_length"": 62958, ""bull_length"": 6025, ""bear_length"": 6164, ""risk_length"": 5441}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:38:48.146973"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-09,ENTER_NOW,0.11181469286499492,0.07047943178383108,0.21522774909976375,,0.2714716661264989,0.2714716661264989,-0.06534368652867203,True,0.0,0.08749513767478045,0.04706403370686261,0.18864616270540185,,,,,
22,INTU,358.41,-7.984390644656098,AVOID,Not Owned,2026-04-09 18:38:56,Intuit Inc.,23.253445099006047,99118283609.9994,,America,0,,,,,,,,v0.8.2-24-gc8b03dd,349.0,357.27,339.0,382.03,399.0,388.25,6.9,5.1,1.4,COMPANY_SPECIFIC,LOW,N/A — Structural risks outweigh mean-reversion potential for a multi-week hold.,5.0,382.03,399.0,429.0,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 40199, ""providers"": {""Finnhub"": 8, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 7, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2026-02-17""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-26"", ""transcript_length"": 58432}, ""agents"": {""technical_length"": 4865, ""news_length"": 5414, ""market_sentiment_length"": 2557, ""economics_length"": 5263, ""competitive_length"": 5219, ""seeking_alpha_length"": 77605, ""bull_length"": 5944, ""bear_length"": 6576, ""risk_length"": 6713}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:41:09.466243"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-09,AVOID,0.08007584986903957,0.06944557292756542,0.13495716854802278,,0.16905220278452043,0.16905220278452043,-0.045478682649584344,True,4.0,0.04865029096708037,0.013753426395293158,,,,,,
23,IOT,26.62,-9.146757679180887,BUY,Owned,2026-04-09 18:41:16,Samsara Inc.,,15458667495.343344,,America,0,,,BUY_LIMIT,High,Structural,True,15.0,v0.8.2-24-gc8b03dd,25.0,25.0,22.5,29.3,32.0,29.3,0.0,10.0,0.0,SECTOR_ROTATION,MODERATE,Price testing $25.00 structural support,5.0,28.5,29.54,35.49,"Price reaches SMA50 ($29.54) or RSI crosses back above 50, as overhead supply from trapped buyers will likely stall momentum.",ADJUSTED,BUY_LIMIT,MODERATE,25.0,25.0,22.5,,,0.0,10.0,0.0,SECTOR_ROTATION,Price testing $25.00 structural support,,,,,,,,,,,,,,"{""news"": {""total_count"": 25, ""total_length_chars"": 27526, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 10, ""Alpha Vantage"": 5, ""Benzinga/Massive"": 5}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2026-01-16""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-03-05"", ""transcript_length"": 53372}, ""agents"": {""technical_length"": 4560, ""news_length"": 5722, ""market_sentiment_length"": 3123, ""economics_length"": 5640, ""competitive_length"": 5266, ""seeking_alpha_length"": 74065, ""bull_length"": 6195, ""bear_length"": 5924, ""risk_length"": 5192}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:43:35.358653"", ""stock_ticker"": ""UNKNOWN""}}",0,1.0,,,,,,,2026-04-09,ENTER_NOW,0.11307284600926373,0.09992489431425645,0.13110445568563342,,0.22426747380119794,0.22426747380119794,-0.05709991053832736,True,5.0,-0.011812301182395256,-0.030037104787599696,,,,,,
24,NET,187.53,-11.228402366863904,AVOID,Not Owned,2026-04-09 18:43:41,"Cloudflare, Inc.",,66006862344.26853,,America,0,,,,,,,,v0.8.2-24-gc8b03dd,175.0,180.0,165.0,193.82,202.19,211.25,3.4,12.0,0.3,SECTOR_ROTATION,LOW,Wait for RSI to drop below 30 and price to establish a firm base near $175 support. Current momentum is too negative.,5.0,202.0,211.25,216.0,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 38170, ""providers"": {""Yahoo Finance"": 10, ""Market News (Benzinga)"": 5, ""Finnhub"": 4, ""Alpha Vantage"": 1, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2026-03-18""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-10"", ""transcript_length"": 53962}, ""agents"": {""technical_length"": 4889, ""news_length"": 5947, ""market_sentiment_length"": 3255, ""economics_length"": 5464, ""competitive_length"": 5023, ""seeking_alpha_length"": 83877, ""bull_length"": 5728, ""bear_length"": 6876, ""risk_length"": 6681}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:46:27.868308"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-09,AVOID,0.05252495538213885,0.09315842798485575,0.36932761982041207,,0.38047248377759557,0.38047248377759557,-0.1252066173318519,True,0.0,0.02242943155972802,0.06190104511440139,0.3301735534087249,,,,,
25,NOW,89.735,-7.935775110290345,BUY,Owned,2026-04-09 18:46:36,"ServiceNow, Inc.",53.74962563641809,93862811175.66016,,America,0,,,BUY_LIMIT,Medium,Noise,True,50.0,v0.8.2-24-gc8b03dd,88.0,92.0,81.5,97.48,108.71,97.48,21.14,9.18,2.3,MACRO_SELLOFF,HIGH,"Limit orders scaled between $88.00 and $92.00 to absorb remaining capitulation algorithms, supported by the execution of the $2B ASR.",14.0,97.48,108.71,135.0,RSI recovery above 60 combined with price approaching the SMA50 resistance zone at $108.71.,ADJUSTED,BUY_LIMIT,HIGH,88.0,92.0,81.5,97.48,108.71,21.14,9.18,2.3,MACRO_SELLOFF,"Limit orders scaled between $88.00 and $92.00 to absorb remaining capitulation algorithms, supported by the execution of the $2B ASR.",97.48,108.71,135.0,RSI recovery above 60 combined with price approaching the SMA50 resistance zone at $108.71.,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 43739, ""providers"": {""Finnhub"": 13, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 2, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2026-03-27""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-01-28"", ""transcript_length"": 61758}, ""agents"": {""technical_length"": 4595, ""news_length"": 5388, ""market_sentiment_length"": 2750, ""economics_length"": 5534, ""competitive_length"": 4503, ""seeking_alpha_length"": 139685, ""bull_length"": 5765, ""bear_length"": 5824, ""risk_length"": 5883}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:49:22.105756"", ""stock_ticker"": ""UNKNOWN""}}",0,1.0,,,,,,,2026-04-09,ENTER_NOW,0.07472003612198418,-0.055218155911329184,0.04295978534452138,,0.1645400345461637,0.1645400345461637,-0.09466765627938338,True,5.0,-0.12090422404534475,-0.08430116836374016,,,,,,
26,OKTA,68.83,-9.481851657022629,BUY_LIMIT,Owned,2026-04-09 18:50:18,"Okta, Inc.",52.65855711116212,12175197123.279718,,America,0,,,,,,,,v0.8.2-24-gc8b03dd,64.79,68.62,62.5,75.92,77.12,75.92,10.5,9.1,1.2,SECTOR_ROTATION,MODERATE,"RSI drops below 30 and price tests the $64.79 (Pivot S2) to $68.62 (52-week low) support zone, allowing the 'falling knife' momentum to exhaust.",5.0,72.32,77.12,87.9,Price approaches the 8-day EMA ($75.04) or Monthly Pivot ($77.12) on declining volume; overhead supply from trapped buyers will heavily resist further upside.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 38550, ""providers"": {""Finnhub"": 11, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 3, ""Yahoo Finance"": 1, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2026-02-17""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-03-04"", ""transcript_length"": 58865}, ""agents"": {""technical_length"": 4193, ""news_length"": 5136, ""market_sentiment_length"": 2390, ""economics_length"": 5494, ""competitive_length"": 5414, ""seeking_alpha_length"": 72437, ""bull_length"": 5558, ""bear_length"": 5338, ""risk_length"": 5504}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:52:44.937057"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-09,ENTER_LIMIT,0.0462008155779525,0.10475084869282791,0.17506897070198998,,0.20586953363359003,0.21996224350868993,-0.08964114706651008,True,0.0,0.06272136756217095,0.12219596396484848,0.19362447909623653,True,66.70500000000001,0.07952930269440754,0.1399445456191789,0.2125027697086868
27,RBRK,45.865,-11.16598876622119,BUY,Owned,2026-04-09 18:52:52,"Rubrik, Inc.",,9277395344.808733,,America,0,,,BUY_LIMIT,Extreme,Structural,True,5.0,v0.8.2-24-gc8b03dd,44.75,45.5,0.0,0.0,52.43,51.63,0.0,0.0,0.0,ANALYST_DOWNGRADE,LOW,market to completely exhaust the sympathy selling pressure before initiating a limit position,5.0,50.5,52.43,55.0,"Price approaches the SMA50 ($52.43) or RSI crosses above 65, as overhead supply will likely cap the relief rally.",ADJUSTED,BUY_LIMIT,LOW,44.75,45.5,0.0,0.0,,0.0,0.0,0.0,ANALYST_DOWNGRADE,market to completely exhaust the sympathy selling pressure before initiating a limit position,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 40459, ""providers"": {""Market News (Benzinga)"": 5, ""Alpha Vantage"": 5, ""Yahoo Finance"": 9, ""Finnhub"": 1, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2026-02-27""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-03-12"", ""transcript_length"": 48882}, ""agents"": {""technical_length"": 4086, ""news_length"": 5437, ""market_sentiment_length"": 2442, ""economics_length"": 5415, ""competitive_length"": 4754, ""seeking_alpha_length"": 82248, ""bull_length"": 6149, ""bear_length"": 6252, ""risk_length"": 5943}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:55:05.983667"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-09,ENTER_NOW,0.13245391097152473,0.11261307705869122,0.34067375293724617,,0.3620407984455058,0.3624768707830981,-0.07881827101275486,True,4.0,0.0755451912384367,0.045171333085160144,,,,,,
28,SAIL,11.29,-9.024979854955689,AVOID,Not Owned,2026-04-09 18:55:13,"SailPoint, Inc.",,6365341061.944399,,America,0,,,,,,,,v0.8.2-24-gc8b03dd,10.67,11.2,9.06,12.31,12.51,12.31,9.9,19.1,0.5,SECTOR_ROTATION,LOW,N/A — no position recommended due to broken 52-week support and deteriorating fundamentals.,5.0,12.31,12.51,14.5,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 24, ""total_length_chars"": 26229, ""providers"": {""Yahoo Finance"": 9, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 7, ""Benzinga/Massive"": 3}, ""time_range"": {""newest"": ""2026-04-09"", ""oldest"": ""2026-02-13""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2025-12-09"", ""transcript_length"": 55669}, ""agents"": {""technical_length"": 4241, ""news_length"": 5445, ""market_sentiment_length"": 3340, ""economics_length"": 4762, ""competitive_length"": 4795, ""seeking_alpha_length"": 61621, ""bull_length"": 6429, ""bear_length"": 6183, ""risk_length"": 7251}, ""metadata"": {""analyzed_at"": ""2026-04-09T12:57:34.252158"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-09,AVOID,0.035429546535279154,0.028343636552457658,0.07971652616326853,,0.13728965036208074,0.13728965036208074,-0.08768820276927687,True,5.0,-0.0068434496644722365,-0.023096622222505032,,,,,,
